GeoFIPS,GeoName,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
48387,"Red River, TX",214325,211462,216421,213839,200364,220934,229093,221939,227095,227150,226692,230247,218780,233955,242555,248770,244805,243294
48389,"Reeves, TX",627528,673526,612666,561574,535703,561676,566769,570589,657168,628856,820000,1371886,1634872,2838298,4338556,5279109,8533997,12666552
48391,"Refugio, TX",773938,844784,753824,772365,823126,872879,805290,683757,779792,693638,642858,699412,691678,661226,572250,530982,516840,516280
48393,"Roberts, TX",707952,944265,1029766,996670,1381987,1702798,2277608,2529118,2897356,1911020,1424479,1235359,1410293,1497608,1569206,1301255,1224990,1015627
48395,"Robertson, TX",1118828,1301150,1407668,1370414,1748997,2092455,2689332,2960356,3329798,2591956,2363736,2151543,2398661,2474035,2473354,2265218,2307161,2082871
48397,"Rockwall, TX",1182307,1253476,1317632,1385175,1448321,1588939,1720575,1748795,1765458,1851121,1960944,2056041,2166885,2343059,2560844,2725128,2877797,3002097
48399,"Runnels, TX",293203,298003,288274,295535,290500,321016,365632,321833,331713,321882,324304,338567,360885,330530,333931,295872,294661,303778
48401,"Rusk, TX",2736278,2827549,2843095,2801812,2960024,3301228,3593306,3574211,3552728,3229288,2985977,2940592,2963245,2945804,2831492,2708872,2732838,2822763
48403,"Sabine, TX",193834,207170,212158,220802,221042,253745,253338,240578,237636,239080,265829,301402,242083,229105,233607,246862,259103,267128
48405,"San Augustine, TX",119115,123769,118270,118590,116226,123675,128138,245710,410885,567353,840065,658136,525642,593142,690353,764715,899142,1019175
48407,"San Jacinto, TX",236936,247226,255526,252896,243336,268728,308393,345449,337127,317850,313588,311997,297874,300304,328488,332439,341352,341508
48409,"San Patricio, TX",2020352,2059706,2227370,2243203,2193936,2210322,2347576,2343953,2472700,2439742,2490492,2527004,2588918,2480283,2377615,2393458,2273991,2279014
48411,"San Saba, TX",129594,129527,137188,135779,133369,139430,136668,131847,141281,134224,135954,134169,123101,125862,133492,161340,159609,176547
48413,"Schleicher, TX",213290,225148,208044,193072,205971,244931,241984,212118,233105,204376,215316,213930,248305,256933,241692,214698,171652,166130
48415,"Scurry, TX",1213273,1729739,1649442,2474993,1994003,2088770,2125599,2143549,2614581,2325654,2407147,2909674,2843395,2761643,2592419,2371985,2468602,2474422
48417,"Shackelford, TX",168397,180508,167746,164318,153582,179350,194469,225985,246095,260695,299015,353921,367534,369101,306506,268784,274939,289696
48419,"Shelby, TX",906814,1006967,945697,1029275,1009637,994696,1070266,1165692,1329237,1389261,1315125,1210427,1213430,1373778,1523727,1349056,1441435,1540317
48421,"Sherman, TX",511349,551431,490285,479291,494132,465346,491477,411784,432514,417871,425374,403339,335765,386499,588101,453877,471846,314943
48423,"Smith, TX",7287664,7352413,7505784,8358498,8734504,9291210,9305579,9248711,9032492,9296927,9361275,9569410,9604603,9746323,9799342,9796738,9904909,10179462
48425,"Somervell, TX",1146203,1006034,1091160,1124773,1068329,1212029,1238531,1318124,1298355,1330675,1294854,1282819,1253477,1140634,1167454,1193111,1050082,1176285
48427,"Starr, TX",2180761,2626982,2522644,2099551,1961764,1904472,1903444,1797745,1913214,1554926,1379253,1302459,1319539,1341774,1410342,1402458,1430751,1414905
48429,"Stephens, TX",488121,546977,445159,433173,441109,499845,538099,534866,624016,577546,616579,594596,572413,575170,563405,540730,562682,544689
48431,"Sterling, TX",292117,327233,278571,246359,245120,250137,255691,271456,258291,323499,327581,373853,372462,389271,328219,335686,326006,317732
48433,"Stonewall, TX",127539,144999,112705,110672,105243,124522,121981,126889,162812,150398,172496,259356,246133,272997,287140,311694,321330,300714
48435,"Sutton, TX",804110,949916,963134,963887,976625,1050696,1079701,954564,923495,686274,696057,571379,575019,640861,591057,509699,510276,489548
48437,"Swisher, TX",302601,334574,329121,342236,430761,376938,339367,325564,394335,462503,464200,354966,309274,390687,522839,480407,540624,515381
48439,"Tarrant, TX",65805299,68007735,68686980,73059681,77817390,82832376,86440099,87650098,87081118,88638763,89387031,93035771,94937476,98440477,101178408,102172994,104650547,108786197
48441,"Taylor, TX",4157897,4266085,4336517,4443444,4540656,4972310,5135609,5305560,5145476,5324543,5363804,5546219,5594292,5794505,5753114,5680692,5797155,6073954
48443,"Terrell, TX",627680,708535,693244,612523,602119,679510,652665,495320,512394,340299,247467,195810,194941,210030,223138,208373,203478,161963
48445,"Terry, TX",548492,644068,606663,619743,641099,686966,745904,682584,848627,900468,776810,887892,928406,759299,757854,806173,812966,796030
48447,"Throckmorton, TX",115748,131454,119963,123398,118493,136127,128490,107547,121498,108088,107530,132230,137812,176935,182817,156479,152133,156903
48449,"Titus, TX",2597978,2429381,2493699,2504680,2410421,2695214,2617285,2441878,2432235,2487039,2474192,2201657,2113875,1950773,1774627,1769587,1917585,1627165
48451,"Tom Green, TX",3808997,3724932,3711868,3747316,3827460,3938315,3977246,4120945,4249281,4512550,4623730,4670387,4867188,4981245,5043054,4916517,5038041,5285701
48453,"Travis, TX",47729401,49638562,50778465,53020491,56404170,62686368,64943096,67844696,65639154,70123534,73164880,75061777,78391317,82698876,88672286,92381463,96695331,102486231
48455,"Trinity, TX",175415,185816,186887,182268,174536,197330,208903,206773,211315,212401,219102,223181,222833,223005,226012,224969,227204,233490
48457,"Tyler, TX",326753,353264,368495,382205,464930,574535,624325,589091,614433,532011,474929,450461,458089,461074,476390,467929,444520,434587
48459,"Upshur, TX",1075033,1177298,1097705,1008348,994531,996012,999601,926964,960746,882618,812158,796452,802474,839453,865472,811844,821631,845183
48461,"Upton, TX",1151625,1348554,1153316,1130776,1291956,1451824,1679391,1767581,2400840,2182881,2416280,3298174,3354081,3832738,4817268,5503600,6762302,7369575
48463,"Uvalde, TX",655826,682332,698489,694089,683990,703558,691113,671978,699766,724469,759456,807670,856409,835686,805353,811951,799536,807982
48465,"Val Verde, TX",1345502,1438378,1530174,1445839,1503809,1548451,1604986,1597057,1541548,1574761,1563007,1560301,1517570,1551665,1598445,1558081,1569346,1638997
48467,"Van Zandt, TX",933876,996706,977758,941450,932049,987169,986864,922125,936020,929582,886473,947748,982525,994286,1008858,1016336,1036470,1063085
48469,"Victoria, TX",3495909,3477870,3548524,3866242,3889545,3987922,3992103,4040539,3732014,3951520,4140620,4450378,4736653,4949588,4794811,4502675,4511754,4723879
48471,"Walker, TX",1535534,1611741,1612131,1564031,1581217,1656986,1692815,1683121,1720252,1761864,1759922,1821280,1856301,1879585,1873122,1948584,1972080,2011832
48473,"Waller, TX",942384,1018893,1110455,1239273,1298893,1427890,1565573,1653543,1654075,1666451,1638832,1644617,1726519,1816756,1748110,1651687,1682328,1764685
48475,"Ward, TX",1324225,1411829,1177528,993234,953722,1127182,1240439,1339332,1694618,1663443,2081152,3112584,3214361,3118304,3102368,2972627,3553344,4594555
48477,"Washington, TX",1907261,1885419,1816056,1599254,1533215,1499806,1489577,1465987,1468012,1533745,1627077,1586409,1699518,1918851,1992892,1955645,1970314,2099987
48479,"Webb, TX",7857177,8154887,8063525,7810293,8088760,8264574,8145585,7772524,7820920,7932647,8756648,9329405,9863838,11319728,12451869,12360473,12794056,12408193
48481,"Wharton, TX",1969052,1895672,1800835,1797671,1816701,1866193,1669525,1793191,1919369,1753827,1636527,1681413,1850957,1758241,1706323,1583284,1723864,1826855
48483,"Wheeler, TX",526192,495282,474122,508734,741328,1004977,1250219,1348686,1596874,1558958,1745296,1905840,1942140,1883949,1600612,1298696,1253636,1094573
48485,"Wichita, TX",4826357,4889060,4832438,4802104,4838799,5139878,5267289,5382492,5339153,5249589,5180904,5391218,5368806,5314408,5254691,5303003,5322864,5452221
48487,"Wilbarger, TX",696656,730110,758726,767535,754226,796346,801677,780709,790503,837131,852296,760956,811572,753310,674909,697392,676360,753154
48489,"Willacy, TX",541317,512778,573270,635035,600328,551977,671550,595048,611652,670064,580524,420696,497423,679224,709067,783732,892603,870911
48491,"Williamson, TX",9368606,8863482,9477577,9814183,11351040,12479550,14052976,14414548,14699681,15735374,16392433,17155284,17494968,18162351,19670590,20619895,22046015,22865231
48493,"Wilson, TX",402026,457348,453366,445482,447698,482095,507412,531081,560984,571025,699527,915678,1068075,1032187,978867,931470,973167,1046254
48495,"Winkler, TX",848138,954733,840232,759741,725726,866516,898570,808022,888508,715861,699353,822818,878265,909061,935699,920409,1283883,1824256
48497,"Wise, TX",2359704,2698854,2914193,2935312,3154564,3491880,3919557,3990135,3913117,3777953,3814957,3800032,3922575,4533989,4241062,3912276,3729284,3759232
48499,"Wood, TX",1102251,1240631,1121569,1105166,1253140,1366136,1236698,1117311,1296972,1325029,1315463,1413529,1484418,1549271,1599054,1580861,1657467,1643737
48501,"Yoakum, TX",2427930,3138977,2756006,2871812,2119302,2560006,2675429,2518689,3098265,2738032,2711427,3207680,2933368,2601436,2681087,2941461,3179886,3385988
48503,"Young, TX",684779,696803,637152,639594,645620,715466,743463,779774,849791,835374,829736,899980,890403,874423,839658,839662,860714,866609
48505,"Zapata, TX",3060713,3217260,3030995,2987411,3002470,3039323,3147092,2727228,2604696,1754375,1359012,1139217,1065211,1158858,986772,809255,883293,820224
48507,"Zavala, TX",185952,203752,222396,225375,239411,274721,308614,239707,224700,228988,270016,576639,756155,829889,1124822,1048958,991794,945577
49001,"Beaver, UT",279097,242465,235409,308955,339519,239263,251591,243788,300460,328547,276163,294865,341364,385711,311156,326990,350722,383147
49003,"Box Elder, UT",1623570,1696839,1614311,1672945,1802939,2099028,2180410,2183061,2440617,2503088,2288616,1797164,1887246,1873576,1972078,2160232,2278797,2354625
49005,"Cache, UT",2675913,2699695,2870132,3001264,2994068,3231929,3432033,3641527,3759686,4020869,4143135,3945602,3979832,4079806,4176807,4369448,4647373,4782815
49007,"Carbon, UT",1138004,1126156,1102787,1074256,1115285,1222923,1271492,1301236,1233966,1191063,1195865,1088161,1052363,1091965,1013939,963920,976785,1000015
49009,"Daggett, UT",59290,59983,56973,53754,55888,55911,56715,59412,58957,58757,69094,62525,57157,58491,93190,89077,113813,109868
49011,"Davis, UT",8173044,8410082,8740736,8969500,9306433,9965127,10234883,10100835,9765000,10078868,10432842,10592826,11493515,11748333,11888604,12442332,13056779,13565775
49013,"Duchesne, UT",511941,513054,500270,555471,650270,765146,922040,980881,1027273,997004,1051080,1219086,1291645,1417048,1327284,1192156,1227573,1215649
49015,"Emery, UT",791995,772041,767005,789798,781694,798506,795387,789616,804953,802234,886027,935775,909211,847300,855167,883592,897805,849317
49017,"Garfield, UT",156488,153660,151118,151750,159645,184119,204718,209586,201702,208990,192380,184667,187682,189050,201605,206823,214992,210584
49019,"Grand, UT",325611,331142,342452,360820,372302,409146,414502,431638,443324,446096,439838,439623,432224,449388,449621,468759,512421,523773
49021,"Iron, UT",994866,1063452,1077358,1106789,1196859,1333978,1326999,1274317,1257374,1226942,1280965,1204963,1218524,1286748,1288849,1336554,1445031,1502630
49023,"Juab, UT",208762,226303,210560,244897,273221,344115,382352,353468,364502,402083,400048,351897,385868,391029,427014,414182,422644,472695
49025,"Kane, UT",192176,194558,201159,197890,212935,264605,246193,228318,217564,223499,237413,248968,248111,256793,260077,266590,277757,280325
49027,"Millard, UT",678176,712760,654857,717217,694121,721009,752857,742327,733777,750108,829398,744897,844964,812904,851667,799234,831588,773810
49029,"Morgan, UT",146949,151710,159538,169659,177118,192561,213387,201518,187135,213527,202077,213247,210576,221809,224223,233643,248201,276009
49031,"Piute, UT",39264,35124,37202,38106,45153,37876,45204,37667,40180,40352,37398,33267,36293,35394,37202,43413,45451,51398
49033,"Rich, UT",74296,58390,64169,68700,74749,85699,81249,83367,77071,73277,78209,77517,107563,126062,132262,126538,123072,124529
49035,"Salt Lake, UT",49515405,50518415,51152081,53867855,56840519,61390916,64407482,63691486,61306953,62369753,65200038,67304765,68177875,70179332,73418343,75927259,77891878,80666565
49037,"San Juan, UT",427446,443477,409546,410627,426534,477879,524571,470233,524765,555360,542677,528350,528464,504107,481178,495129,507185,511280
49039,"Sanpete, UT",494620,522459,483398,471314,518453,618208,624996,681140,631688,684610,621404,638583,619333,627371,747410,777113,827158,847820
49041,"Sevier, UT",704594,683115,667263,677658,707506,797622,817029,785324,831531,821847,835932,795791,846339,867514,847557,857597,904793,905558
49043,"Summit, UT",1729680,1680227,1753460,1977029,2365023,2444748,2341003,2398406,2055919,2183809,2185404,2241837,2326564,2461445,2569665,2683203,2909870,2973451
49045,"Tooele, UT",1242379,1255558,1349378,1574381,1718709,1673407,1701668,1656635,1733479,2162812,2196710,1887096,1869438,1770201,1707011,1758956,1786915,1748838
49047,"Uintah, UT",1330678,1277813,1338971,1486195,1741910,2207606,2443954,2414230,2345521,2214505,2184269,2209112,2243433,2476643,2325107,2251219,2348376,2301653
49049,"Utah, UT",10873179,11036755,11448035,12150752,13049863,14321793,15519288,15632473,15760968,16171369,16643887,17034536,17701479,18658950,20137982,21592926,22615026,24192262
49051,"Wasatch, UT",422189,447186,472605,448023,490022,555787,617623,588442,541937,566552,566188,557872,600563,615543,644393,698720,768681,794527
49053,"Washington, UT",2566772,2696779,2888117,3146075,3505122,3920329,4055332,3871161,3517687,3484777,3514499,3632305,3857208,4038212,4277364,4650364,5116834,5347692
49055,"Wayne, UT",96423,89937,87513,81406,83336,82310,86789,87031,83773,84526,82643,75898,85099,86148,89993,90479,98137,95360
49057,"Weber, UT",6542719,6692791,6899367,7040057,7530913,8333994,8578108,8371253,8530809,8453286,8439464,8379776,8363610,8522584,8869375,9138766,9518290,9727908
50001,"Addison, VT",1112953,1152389,1220107,1284489,1304633,1342274,1307157,1352874,1324998,1398498,1450906,1516780,1362942,1353501,1380115,1472455,1516687,1519836
50003,"Bennington, VT",1479174,1489195,1456752,1516428,1518188,1553155,1571966,1573396,1480734,1527536,1534132,1521811,1517424,1470396,1467579,1484291,1485393,1523183
50005,"Caledonia, VT",888322,889544,908574,946139,946800,983891,1027609,1019616,991874,1043164,1054514,1055440,1041936,1014897,999109,1023885,1013422,1024166
50007,"Chittenden, VT",7458887,7637001,8184873,8723743,8830012,8911094,8619590,9198818,9210466,9742178,9996345,10182392,9863894,9871306,10037015,10219292,10255569,10465797
50009,"Essex, VT",141624,157096,135553,136777,138877,139877,132887,127737,128921,139668,129899,129446,133741,133039,135261,135443,135031,136408
50011,"Franklin, VT",1308242,1365009,1410900,1495032,1520402,1658447,1714873,1679869,1559872,1615477,1633214,1544333,1600049,1651227,1722598,1712118,1714423,1733921
50013,"Grand Isle, VT",116041,113888,118734,130100,127639,132641,137414,134548,144798,155370,156456,157951,157902,154054,153171,153095,154619,155832
50015,"Lamoille, VT",789020,847588,852169,895929,929980,892153,909700,935152,942926,962654,981494,951830,993467,1027578,1053355,1057117,1060763,1100848
50017,"Orange, VT",652649,700768,697937,711632,718241,740026,737974,715409,701991,722834,735541,752125,739352,720702,734986,741965,732653,754084
50019,"Orleans, VT",686353,704935,743495,775249,811815,829950,841187,802356,769742,794618,847594,848470,895490,923550,937898,907767,950368,968077
50021,"Rutland, VT",2331875,2405133,2411205,2483649,2553503,2557526,2554625,2513609,2435973,2510809,2512519,2462610,2467144,2424809,2455640,2476726,2480657,2469821
50023,"Washington, VT",2781398,2832700,2925858,3085255,3160065,3084589,3084280,3070377,3064620,3087209,3149676,3178456,3211482,3362799,3311846,3438468,3418699,3403063
